pressure, temperature, conductivity, salinity, fluorescence, PAR/Irradience, Turbidity, Scan Count, Density, CDOM, Flag
     14.076  , 14.4288, 42.424633 ,   35.0568 ,   0.0915,5.0735e+01,    0.3090,       556 ,1026.2024  ,  0.0453, 0.000e+00
     13.832  , 14.4456, 42.418914 ,   35.0363 ,   0.0927,5.4627e+01,    0.3085,       557 ,1026.1820  ,  0.0453, 0.000e+00
     13.594  , 14.4523, 42.410574 ,   35.0227 ,   0.0934,5.6505e+01,    0.3079,       558 ,1026.1689  ,  0.0452, 0.000e+00
     13.394  , 14.4558, 42.419651 ,   35.0280 ,   0.0895,5.5695e+01,    0.3043,       559 ,1026.1714  ,  0.0466, 0.000e+00
     13.243  , 14.4581, 42.420188 ,   35.0265 ,   0.0857,5.4541e+01,    0.3003,       560 ,1026.1690  ,  0.0449, 0.000e+00
     13.125  , 14.4577, 42.416691 ,   35.0237 ,   0.0819,5.4101e+01,    0.2928,       561 ,1026.1664  ,  0.0444, 0.000e+00
     13.031  , 14.4603, 42.409361 ,   35.0145 ,   0.0781,5.5023e+01,    0.2860,       562 ,1026.1584  ,  0.0446, 0.000e+00
     12.931  , 14.4590, 42.423011 ,   35.0284 ,   0.0776,5.6884e+01,    0.2863,       563 ,1026.1690  ,  0.0446, 0.000e+00
     12.802  , 14.4625, 42.426574 ,   35.0285 ,   0.0766,5.9036e+01,    0.2866,       564 ,1026.1677  ,  0.0425, 0.000e+00
     12.652  , 14.4653, 42.433702 ,   35.0327 ,   0.0824,6.0573e+01,    0.2937,       565 ,1026.1697  ,  0.0426, 0.000e+00
     12.486  , 14.4687, 42.433835 ,   35.0298 ,   0.0876,6.2160e+01,    0.3002,       566 ,1026.1659  ,  0.0436, 0.000e+00
     12.310  , 14.4738, 42.438407 ,   35.0295 ,   0.0866,6.5024e+01,    0.2982,       567 ,1026.1639  ,  0.0445, 0.000e+00
     12.116  , 14.4792, 42.452665 ,   35.0379 ,   0.0851,6.8827e+01,    0.2969,       568 ,1026.1683  ,  0.0447, 0.000e+00
     11.912  , 14.4835, 42.439749 ,   35.0221 ,   0.0857,7.3172e+01,    0.2969,       569 ,1026.1543  ,  0.0468, 0.000e+00
     11.711  , 14.4838, 42.427777 ,   35.0108 ,   0.0856,7.7464e+01,    0.2979,       570 ,1026.1446  ,  0.0443, 0.000e+00
     11.508  , 14.4811, 42.429323 ,   35.0148 ,   0.0857,8.1003e+01,    0.2976,       571 ,1026.1474  ,  0.0440, 0.000e+00
     11.314  , 14.4827, 42.434165 ,   35.0179 ,   0.0867,8.4704e+01,    0.2978,       572 ,1026.1486  ,  0.0449, 0.000e+00
     11.138  , 14.4914, 42.444655 ,   35.0198 ,   0.0863,8.6633e+01,    0.2988,       573 ,1026.1473  ,  0.0451, 0.000e+00
     10.987  , 14.5146, 42.469675 ,   35.0219 ,   0.0863,8.6041e+01,    0.2991,       574 ,1026.1433  ,  0.0433, 0.000e+00
     10.866  , 14.5351, 42.463752 ,   34.9980 ,   0.0851,8.5693e+01,    0.2948,       575 ,1026.1199  ,  0.0426, 0.000e+00
     10.755  , 14.5354, 42.477342 ,   35.0103 ,   0.0841,8.7506e+01,    0.2908,       576 ,1026.1288  ,  0.0430, 0.000e+00
     10.629  , 14.5343, 42.510854 ,   35.0423 ,   0.0873,9.0750e+01,    0.2944,       577 ,1026.1532  ,  0.0448, 0.000e+00
     10.485  , 14.5514, 42.521755 ,   35.0369 ,   0.0902,9.5314e+01,    0.2976,       578 ,1026.1447  ,  0.0428, 0.000e+00
     10.334  , 14.5635, 42.523435 ,   35.0276 ,   0.0946,9.8536e+01,    0.3042,       579 ,1026.1343  ,  0.0420, 0.000e+00
     10.186  , 14.5670, 42.501694 ,   35.0044 ,   0.1000,9.9599e+01,    0.3104,       580 ,1026.1149  ,  0.0442, 0.000e+00
     10.039  , 14.5703, 42.505664 ,   35.0052 ,   0.0973,1.0043e+02,    0.3073,       581 ,1026.1142  ,  0.0452, 0.000e+00
      9.900  , 14.5779, 42.503576 ,   34.9964 ,   0.0952,1.0277e+02,    0.3044,       582 ,1026.1052  ,  0.0455, 0.000e+00
      9.756  , 14.5823, 42.514545 ,   35.0027 ,   0.0964,1.0790e+02,    0.3062,       583 ,1026.1084  ,  0.0460, 0.000e+00
      9.587  , 14.5855, 42.543693 ,   35.0267 ,   0.0982,1.1800e+02,    0.3078,       584 ,1026.1255  ,  0.0452, 0.000e+00
      9.394  , 14.5920, 42.549616 ,   35.0263 ,   0.1055,1.2889e+02,    0.3168,       585 ,1026.1229  ,  0.0449, 0.000e+00
      9.201  , 14.6022, 42.528609 ,   34.9979 ,   0.1131,1.3752e+02,    0.3258,       586 ,1026.0979  ,  0.0436, 0.000e+00
      9.021  , 14.6068, 42.547121 ,   35.0108 ,   0.1044,1.3796e+02,    0.3156,       587 ,1026.1061  ,  0.0434, 0.000e+00
      8.851  , 14.6173, 42.557084 ,   35.0105 ,   0.0958,1.3249e+02,    0.3059,       588 ,1026.1029  ,  0.0455, 0.000e+00
      8.719  , 14.6192, 42.554053 ,   35.0061 ,   0.0905,1.2671e+02,    0.2963,       589 ,1026.0984  ,  0.0457, 0.000e+00
      8.606  , 14.6208, 42.547723 ,   34.9989 ,   0.0856,1.3210e+02,    0.2871,       590 ,1026.0920  ,  0.0448, 0.000e+00
      8.480  , 14.6185, 42.565163 ,   35.0171 ,   0.0986,1.4125e+02,    0.3043,       591 ,1026.1060  ,  0.0449, 0.000e+00
      8.335  , 14.6216, 42.574590 ,   35.0230 ,   0.1117,1.5143e+02,    0.3224,       592 ,1026.1092  ,  0.0437, 0.000e+00
      8.178  , 14.6295, 42.585971 ,   35.0264 ,   0.1185,1.6138e+02,    0.3313,       593 ,1026.1095  ,  0.0440, 0.000e+00
      8.001  , 14.6372, 42.574115 ,   35.0086 ,   0.1262,1.7087e+02,    0.3402,       594 ,1026.0933  ,  0.0440, 0.000e+00
      7.832  , 14.6403, 42.572632 ,   35.0045 ,   0.1105,1.7075e+02,    0.3219,       595 ,1026.0887  ,  0.0455, 0.000e+00
      7.674  , 14.6441, 42.581589 ,   35.0094 ,   0.0950,1.7302e+02,    0.3037,       596 ,1026.0909  ,  0.0451, 0.000e+00
      7.532  , 14.6472, 42.578557 ,   35.0039 ,   0.0902,1.7369e+02,    0.2959,       597 ,1026.0854  ,  0.0448, 0.000e+00
      7.404  , 14.6490, 42.569397 ,   34.9939 ,   0.0838,1.6878e+02,    0.2882,       598 ,1026.0767  ,  0.0463, 0.000e+00
      7.271  , 14.6467, 42.584213 ,   35.0097 ,   0.0844,1.7268e+02,    0.2917,       599 ,1026.0888  ,  0.0469, 0.000e+00
      7.133  , 14.6472, 42.591891 ,   35.0163 ,   0.0912,1.9577e+02,    0.2977,       600 ,1026.0932  ,  0.0438, 0.000e+00
      6.994  , 14.6499, 42.594585 ,   35.0164 ,   0.0920,1.9199e+02,    0.2981,       601 ,1026.0921  ,  0.0442, 0.000e+00
      6.849  , 14.6546, 42.580506 ,   34.9993 ,   0.1021,2.0699e+02,    0.3104,       602 ,1026.0772  ,  0.0443, 0.000e+00
      6.704  , 14.6553, 42.569663 ,   34.9888 ,   0.1024,2.2086e+02,    0.3105,       603 ,1026.0683  ,  0.0440, 0.000e+00
      6.553  , 14.6542, 42.575589 ,   34.9952 ,   0.0947,2.3397e+02,    0.3028,       604 ,1026.0729  ,  0.0448, 0.000e+00
      6.401  , 14.6520, 42.571143 ,   34.9932 ,   0.0949,2.4060e+02,    0.3027,       605 ,1026.0711  ,  0.0452, 0.000e+00
      6.256  , 14.6505, 42.568180 ,   34.9919 ,   0.0936,2.4119e+02,    0.3026,       606 ,1026.0697  ,  0.0461, 0.000e+00
      6.111  , 14.6525, 42.584208 ,   35.0049 ,   0.0933,2.4473e+02,    0.3023,       607 ,1026.0787  ,  0.0453, 0.000e+00
      5.972  , 14.6595, 42.590874 ,   35.0048 ,   0.0925,2.5109e+02,    0.3027,       608 ,1026.0765  ,  0.0454, 0.000e+00
      5.843  , 14.6648, 42.587707 ,   34.9971 ,   0.0926,2.5167e+02,    0.3028,       609 ,1026.0688  ,  0.0448, 0.000e+00
      5.724  , 14.6665, 42.589660 ,   34.9974 ,   0.0902,2.5127e+02,    0.3000,       610 ,1026.0681  ,  0.0464, 0.000e+00
      5.594  , 14.6671, 42.610879 ,   35.0164 ,   0.0905,2.6632e+02,    0.3005,       611 ,1026.0822  ,  0.0455, 0.000e+00
      5.447  , 14.6751, 42.626037 ,   35.0232 ,   0.1007,2.9939e+02,    0.3136,       612 ,1026.0850  ,  0.0437, 0.000e+00
      5.310  , 14.6806, 42.631022 ,   35.0229 ,   0.1008,3.2735e+02,    0.3140,       613 ,1026.0830  ,  0.0454, 0.000e+00
      5.158  , 14.6850, 42.612290 ,   35.0018 ,   0.1130,3.3532e+02,    0.3282,       614 ,1026.0651  ,  0.0450, 0.000e+00
      5.019  , 14.6899, 42.626033 ,   35.0101 ,   0.1124,3.1262e+02,    0.3281,       615 ,1026.0697  ,  0.0455, 0.000e+00
      4.890  , 14.7008, 42.635465 ,   35.0089 ,   0.0804,3.1649e+02,    0.2917,       616 ,1026.0659  ,  0.0437, 0.000e+00
      4.766  , 14.7049, 42.629534 ,   34.9998 ,   0.0810,3.4398e+02,    0.2921,       617 ,1026.0574  ,  0.0425, 0.000e+00
      4.646  , 14.7038, 42.628860 ,   35.0002 ,   0.0773,3.3409e+02,    0.2819,       618 ,1026.0574  ,  0.0437, 0.000e+00
      4.527  , 14.7025, 42.631757 ,   35.0042 ,   0.0769,3.2397e+02,    0.2825,       619 ,1026.0603  ,  0.0425, 0.000e+00
      4.406  , 14.7050, 42.637416 ,   35.0071 ,   0.0808,3.6702e+02,    0.2929,       620 ,1026.0615  ,  0.0455, 0.000e+00
      4.281  , 14.7081, 42.641391 ,   35.0080 ,   0.0808,4.1513e+02,    0.2927,       621 ,1026.0610  ,  0.0461, 0.000e+00
      4.156  , 14.7078, 42.644087 ,   35.0108 ,   0.0831,4.1579e+02,    0.2956,       622 ,1026.0626  ,  0.0426, 0.000e+00
      4.005  , 14.7085, 42.643884 ,   35.0101 ,   0.0832,5.3786e+02,    0.2956,       623 ,1026.0612  ,  0.0435, 0.000e+00
      3.863  , 14.7091, 42.634179 ,   35.0007 ,   0.0796,1.1111e+03,    0.2956,       624 ,1026.0532  ,  0.0466, 0.000e+00
      3.735  , 14.7105, 42.643141 ,   35.0077 ,   0.0796,7.5222e+02,    0.2955,       625 ,1026.0577  ,  0.0447, 0.000e+00
      3.603  , 14.7141, 42.645094 ,   35.0063 ,   0.0721,3.8941e+02,    0.2861,       626 ,1026.0553  ,  0.0428, 0.000e+00
      3.496  , 14.7155, 42.645094 ,   35.0051 ,   0.0721,3.3721e+02,    0.2858,       627 ,1026.0535  ,  0.0420, 0.000e+00
      3.396  , 14.7163, 42.643880 ,   35.0033 ,   0.0714,3.6025e+02,    0.2801,       628 ,1026.0516  ,  0.0431, 0.000e+00
      3.312  , 14.7165, 42.639162 ,   34.9988 ,   0.0710,3.5685e+02,    0.2799,       629 ,1026.0477  ,  0.0437, 0.000e+00
      3.249  , 14.7165, 42.635658 ,   34.9956 ,   0.0704,3.5791e+02,    0.2799,       630 ,1026.0449  ,  0.0443, 0.000e+00
      3.179  , 14.7165, 42.629391 ,   34.9899 ,   0.0703,3.5672e+02,    0.2798,       631 ,1026.0402  ,  0.0418, 0.000e+00
      3.129  , 14.7166, 42.624809 ,   34.9856 ,   0.0699,3.3650e+02,    0.2776,       632 ,1026.0367  ,  0.0429, 0.000e+00
      3.078  , 14.7161, 42.629593 ,   34.9904 ,   0.0703,3.3029e+02,    0.2773,       633 ,1026.0403  ,  0.0440, 0.000e+00
      3.027  , 14.7108, 42.643340 ,   35.0079 ,   0.0722,3.5125e+02,    0.2789,       634 ,1026.0547  ,  0.0444, 0.000e+00
      2.975  , 14.7103, 42.646373 ,   35.0112 ,   0.0720,3.6896e+02,    0.2785,       635 ,1026.0571  ,  0.0436, 0.000e+00
      2.919  , 14.7138, 42.647316 ,   35.0089 ,   0.0725,3.8290e+02,    0.2824,       636 ,1026.0544  ,  0.0427, 0.000e+00
      2.856  , 14.7138, 42.637409 ,   34.9998 ,   0.0725,3.9785e+02,    0.2821,       637 ,1026.0470  ,  0.0423, 0.000e+00
      2.799  , 14.7134, 42.645226 ,   35.0073 ,   0.0735,3.5924e+02,    0.2824,       638 ,1026.0527  ,  0.0433, 0.000e+00
      2.755  , 14.7161, 42.649539 ,   35.0089 ,   0.0736,3.3521e+02,    0.2827,       639 ,1026.0531  ,  0.0436, 0.000e+00
      2.724  , 14.7184, 42.649943 ,   35.0073 ,   0.0736,3.0502e+02,    0.2774,       640 ,1026.0512  ,  0.0432, 0.000e+00
      2.711  , 14.7190, 42.646168 ,   35.0032 ,   0.0736,3.2312e+02,    0.2773,       641 ,1026.0479  ,  0.0427, 0.000e+00
      2.698  , 14.7178, 42.653043 ,   35.0106 ,   0.0728,3.4781e+02,    0.2761,       642 ,1026.0538  ,  0.0447, 0.000e+00
      2.679  , 14.7177, 42.653312 ,   35.0110 ,   0.0725,3.6006e+02,    0.2760,       643 ,1026.0540  ,  0.0426, 0.000e+00
      2.648  , 14.7181, 42.650212 ,   35.0078 ,   0.0747,3.6974e+02,    0.2844,       644 ,1026.0514  ,  0.0433, 0.000e+00
      2.617  , 14.7181, 42.648796 ,   35.0065 ,   0.0752,3.5541e+02,    0.2844,       645 ,1026.0502  ,  0.0430, 0.000e+00
      2.597  , 14.7187, 42.650818 ,   35.0078 ,   0.0750,3.5279e+02,    0.3149,       646 ,1026.0510  ,  0.0468, 0.000e+00
      2.578  , 14.7193, 42.648055 ,   35.0048 ,   0.0746,3.6260e+02,    0.3152,       647 ,1026.0484  ,  0.0459, 0.000e+00
      2.566  , 14.7191, 42.649537 ,   35.0063 ,   0.0737,3.4860e+02,    0.2844,       648 ,1026.0496  ,  0.0441, 0.000e+00
      2.535  , 14.7184, 42.652031 ,   35.0092 ,   0.0734,3.4367e+02,    0.2847,       649 ,1026.0518  ,  0.0439, 0.000e+00
      2.502  , 14.7184, 42.647111 ,   35.0047 ,   0.0771,3.8499e+02,    0.2957,       650 ,1026.0482  ,  0.0430, 0.000e+00
      2.483  , 14.7180, 42.648796 ,   35.0067 ,   0.0767,3.8317e+02,    0.2956,       651 ,1026.0497  ,  0.0418, 0.000e+00
      2.466  , 14.7187, 42.651559 ,   35.0085 ,   0.0752,3.4909e+02,    0.2947,       652 ,1026.0509  ,  0.0440, 0.000e+00
      2.472  , 14.7196, 42.651020 ,   35.0072 ,   0.0745,3.3662e+02,    0.2944,       653 ,1026.0498  ,  0.0453, 0.000e+00
      2.489  , 14.7196, 42.648324 ,   35.0048 ,   0.0741,3.2723e+02,    0.2898,       654 ,1026.0480  ,  0.0449, 0.000e+00
      2.485  , 14.7189, 42.653311 ,   35.0100 ,   0.0722,3.3912e+02,    0.2847,       655 ,1026.0521  ,  0.0446, 0.000e+00
      2.472  , 14.7194, 42.653042 ,   35.0093 ,   0.0737,3.6987e+02,    0.2868,       656 ,1026.0514  ,  0.0439, 0.000e+00
      2.445  , 14.7202, 42.647852 ,   35.0038 ,   0.0745,3.7169e+02,    0.2883,       657 ,1026.0469  ,  0.0427, 0.000e+00
      2.428  , 14.7197, 42.649806 ,   35.0061 ,   0.0751,3.5081e+02,    0.2900,       658 ,1026.0487  ,  0.0422, 0.000e+00
      2.409  , 14.7193, 42.650548 ,   35.0071 ,   0.0761,3.5509e+02,    0.2908,       659 ,1026.0495  ,  0.0430, 0.000e+00
      2.397  , 14.7197, 42.649267 ,   35.0056 ,   0.0746,3.7000e+02,    0.2905,       660 ,1026.0482  ,  0.0451, 0.000e+00
      2.388  , 14.7200, 42.644617 ,   35.0011 ,   0.0735,3.6145e+02,    0.2907,       661 ,1026.0446  ,  0.0440, 0.000e+00
      2.378  , 14.7189, 42.647380 ,   35.0046 ,   0.0745,3.5447e+02,    0.2882,       662 ,1026.0475  ,  0.0433, 0.000e+00
      2.375  , 14.7174, 42.648593 ,   35.0071 ,   0.0744,3.5205e+02,    0.2856,       663 ,1026.0497  ,  0.0427, 0.000e+00
      2.365  , 14.7167, 42.647111 ,   35.0063 ,   0.0747,3.5211e+02,    0.2858,       664 ,1026.0493  ,  0.0443, 0.000e+00
      2.363  , 14.7156, 42.643876 ,   35.0043 ,   0.0748,3.2500e+02,    0.2860,       665 ,1026.0479  ,  0.0445, 0.000e+00
      2.372  , 14.7148, 42.645965 ,   35.0070 ,   0.0747,3.1125e+02,    0.2877,       666 ,1026.0502  ,  0.0445, 0.000e+00
      2.388  , 14.7146, 42.644078 ,   35.0054 ,   0.0748,2.9918e+02,    0.2898,       667 ,1026.0491  ,  0.0442, 0.000e+00
      2.384  , 14.7143, 42.651559 ,   35.0126 ,   0.0743,3.0663e+02,    0.2880,       668 ,1026.0547  ,  0.0452, 0.000e+00
      2.362  , 14.7154, 42.652300 ,   35.0123 ,   0.0735,3.5391e+02,    0.2870,       669 ,1026.0541  ,  0.0454, 0.000e+00
      2.337  , 14.7173, 42.651424 ,   35.0097 ,   0.0754,4.0719e+02,    0.2920,       670 ,1026.0516  ,  0.0420, 0.000e+00
      2.306  , 14.7173, 42.647380 ,   35.0060 ,   0.0773,3.8873e+02,    0.2963,       671 ,1026.0486  ,  0.0430, 0.000e+00
      2.277  , 14.7173, 42.650817 ,   35.0092 ,   0.0766,3.8303e+02,    0.2979,       672 ,1026.0510  ,  0.0449, 0.000e+00
      2.265  , 14.7184, 42.651558 ,   35.0089 ,   0.0761,3.7557e+02,    0.2992,       673 ,1026.0505  ,  0.0463, 0.000e+00
      2.255  , 14.7187, 42.651289 ,   35.0083 ,   0.0760,3.6734e+02,    0.2962,       674 ,1026.0499  ,  0.0440, 0.000e+00
      2.271  , 14.7181, 42.649806 ,   35.0076 ,   0.0763,3.5441e+02,    0.2930,       675 ,1026.0495  ,  0.0449, 0.000e+00
      2.296  , 14.7167, 42.647110 ,   35.0064 ,   0.0757,3.4067e+02,    0.2886,       676 ,1026.0490  ,  0.0432, 0.000e+00
      2.315  , 14.7156, 42.647582 ,   35.0078 ,   0.0745,3.4127e+02,    0.2843,       677 ,1026.0504  ,  0.0454, 0.000e+00
      2.299  , 14.7137, 42.647313 ,   35.0092 ,   0.0755,3.5347e+02,    0.2860,       678 ,1026.0519  ,  0.0441, 0.000e+00
      2.290  , 14.7124, 42.645359 ,   35.0086 ,   0.0759,3.4971e+02,    0.2869,       679 ,1026.0516  ,  0.0433, 0.000e+00
      2.284  , 14.7118, 42.644550 ,   35.0084 ,   0.0751,3.4361e+02,    0.2886,       680 ,1026.0515  ,  0.0444, 0.000e+00
      2.277  , 14.7099, 42.643135 ,   35.0088 ,   0.0747,3.3733e+02,    0.2907,       681 ,1026.0522  ,  0.0437, 0.000e+00
      2.261  , 14.7090, 42.644348 ,   35.0108 ,   0.0747,3.2261e+02,    0.2904,       682 ,1026.0539  ,  0.0467, 0.000e+00
